Time,Dec_FC_En,AFR_Target,T_Air,SA,RPM,TPS_AD,TPS_indx,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,P_Atm,Cyl1_Eng_AP,NBO2_Volt,Avg_Fuel_Consump,AFR_WBO2,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,ISC_Air_Flow,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,iAF_B_AFR,MapNum,MGU_A,MGU_Temp,TimeCount,BMS_Imon,BMS_MOSFET,BMS_Shunt,BMS_Balance,PH_GPS_Altitude,PH_GPS_Speed
36400.0,0.0,12.4,31.0,34.0,10155.0,829.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,156.2,-500.0,-60.0,-60.0,-60.0,19.9,104.0
36500.0,0.0,12.4,31.0,34.0,10121.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,257.8,-500.0,-60.0,-60.0,-60.0,19.9,104.0
36600.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,351.6,-500.0,-60.0,-60.0,-60.0,19.9,104.0
36700.0,0.0,12.4,31.0,34.0,10162.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,453.1,-500.0,-60.0,-60.0,-60.0,19.9,104.0
36800.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,546.9,-500.0,-60.0,-60.0,-60.0,20.4,104.0
36900.0,0.0,12.4,31.0,34.0,10121.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,648.4,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37000.0,0.0,12.4,31.0,34.0,10114.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,742.2,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37100.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,843.8,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37200.0,0.0,12.4,31.0,34.0,10135.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,937.5,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37300.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,39.1,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37400.0,0.0,12.4,31.0,34.0,10121.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,132.8,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37500.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,234.4,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37600.0,0.0,12.4,31.0,34.0,10135.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,328.1,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37700.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,429.7,-500.0,-60.0,-60.0,-60.0,20.4,104.0
37800.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,523.4,-500.0,-60.0,-60.0,-60.0,19.8,104.0
37900.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,625.0,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38000.0,0.0,12.4,31.0,34.0,10148.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,718.8,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38100.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,820.3,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38200.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,914.1,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38300.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,15.6,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38400.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,109.4,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38500.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,210.9,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38600.0,0.0,12.4,31.0,34.0,10114.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,304.7,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38700.0,0.0,12.4,31.0,34.0,10148.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,406.2,-500.0,-60.0,-60.0,-60.0,19.8,104.0
38800.0,0.0,12.4,31.0,34.0,10148.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,500.0,-500.0,-60.0,-60.0,-60.0,19.4,104.0
38900.0,0.0,12.4,31.0,34.0,10114.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,601.6,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39000.0,0.0,12.4,31.0,34.0,10121.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,695.3,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39100.0,0.0,12.4,31.0,34.0,10135.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,796.9,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39200.0,0.0,12.4,31.0,34.0,10121.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,992.2,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39300.0,0.0,12.4,31.0,34.0,10114.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,85.9,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39400.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,187.5,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39500.0,0.0,12.4,31.0,34.0,10155.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,281.2,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39600.0,0.0,12.4,31.0,34.0,10114.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,382.8,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39700.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,476.6,-500.0,-60.0,-60.0,-60.0,19.4,104.0
39800.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,85.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,578.1,-500.0,-60.0,-60.0,-60.0,20.2,104.0
39900.0,0.0,12.4,31.0,34.0,10141.0,826.0,171.0,12.5,-120.0,73.0,100.0,8.836,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.22,25.5,1.0,-240.0,-240.0,671.9,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40000.0,0.0,12.4,31.0,34.0,10121.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,773.4,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40100.0,0.0,12.4,31.0,34.0,10135.0,826.0,171.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,867.2,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40200.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,968.8,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40300.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,62.5,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40400.0,0.0,12.4,31.0,34.0,10135.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,164.1,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40500.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,257.8,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40600.0,0.0,12.4,31.0,34.0,10169.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,359.4,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40700.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,453.1,-500.0,-60.0,-60.0,-60.0,20.2,104.0
40800.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,554.7,-500.0,-60.0,-60.0,-60.0,20.0,105.0
40900.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,648.4,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41000.0,0.0,12.4,31.0,34.0,10169.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,750.0,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41100.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,843.8,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41200.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.932,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,945.3,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41300.0,0.0,12.4,31.0,34.0,10121.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,39.1,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41400.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,140.6,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41500.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,234.4,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41600.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,335.9,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41700.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,429.7,-500.0,-60.0,-60.0,-60.0,20.0,105.0
41800.0,0.0,12.4,31.0,34.0,10135.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,531.2,-500.0,-60.0,-60.0,-60.0,20.2,104.0
41900.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,625.0,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42000.0,0.0,12.4,31.0,34.0,10114.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,726.6,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42100.0,0.0,12.4,31.0,34.0,10121.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,820.3,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42200.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,921.9,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42300.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,15.6,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42400.0,0.0,12.4,31.0,34.0,10114.0,827.0,172.0,12.5,-120.0,73.0,100.0,8.888,102.0,86.4,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,117.2,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42500.0,0.0,12.4,31.0,34.0,10155.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,312.5,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42600.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,406.2,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42700.0,0.0,12.4,31.0,34.0,10135.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,507.8,-500.0,-60.0,-60.0,-60.0,20.2,104.0
42800.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,601.6,-500.0,-60.0,-60.0,-60.0,20.1,105.0
42900.0,0.0,12.4,31.0,34.0,10155.0,826.0,171.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,703.1,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43000.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,796.9,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43100.0,0.0,12.4,31.0,34.0,10135.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,898.4,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43200.0,0.0,12.4,31.0,34.0,10148.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,992.2,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43300.0,0.0,12.4,31.0,34.0,10155.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,93.8,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43400.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,187.5,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43500.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,87.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,289.1,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43600.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,382.8,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43700.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,484.4,-500.0,-60.0,-60.0,-60.0,20.1,105.0
43800.0,0.0,12.4,31.0,34.0,10121.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,578.1,-500.0,-60.0,-60.0,-60.0,20.8,105.0
43900.0,0.0,12.4,31.0,34.0,10128.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,679.7,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44000.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,773.4,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44100.0,0.0,12.4,31.0,34.0,10162.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,875.0,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44200.0,0.0,12.4,31.0,34.0,10128.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,968.8,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44300.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,87.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,70.3,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44400.0,0.0,12.4,31.0,34.0,10176.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,164.1,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44500.0,0.0,12.4,31.0,34.0,10176.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.984,102.0,87.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.78,25.5,1.0,-240.0,-240.0,265.6,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44600.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,359.4,-500.0,-60.0,-60.0,-60.0,20.8,105.0
44700.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,387.25,0.02,25.6,0.0,79.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,460.9,-500.0,-60.0,-60.0,-60.0,21.0,106.0
44800.0,0.0,12.4,31.0,34.0,10162.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,554.7,-500.0,-60.0,-60.0,-60.0,21.0,106.0
44900.0,0.0,12.4,31.0,34.0,10183.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,656.2,-500.0,-60.0,-60.0,-60.0,21.0,106.0
45000.0,0.0,12.4,31.0,34.0,10155.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,750.0,-500.0,-60.0,-60.0,-60.0,21.0,106.0
45100.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.39,25.5,1.0,-240.0,-240.0,851.6,-500.0,-60.0,-60.0,-60.0,21.0,106.0
45200.0,0.0,12.4,31.0,34.0,10148.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.932,102.0,86.9,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,945.3,-500.0,-60.0,-60.0,-60.0,21.0,106.0
45300.0,0.0,12.4,31.0,34.0,10141.0,828.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,74.61,25.5,1.0,-240.0,-240.0,46.9,-500.0,-60.0,-60.0,-60.0,21.0,106.0
45400.0,0.0,12.4,31.0,34.0,10141.0,827.0,172.0,12.5,-120.0,72.0,100.0,8.888,102.0,86.4,392.16,0.02,25.6,0.0,80.0,290.0,5.47,2096.0,75.0,25.5,1.0,-240.0,-240.0,140.6,-500.0,-60.0,-60.0,-60.0,21.0,106.0
