Time,Dec_FC_En,AFR_Target,T_Air,SA,RPM,TPS_AD,TPS_indx,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,Cyl1_Eng_AP,NBO2_Volt,Vehicle_Speed,Inst_Fuel_Consump,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,TimeCount,PH_GPS_Altitude,PH_GPS_Speed
65700.0,0.0,12.8,33.0,2.0,1914.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,156.2,13.3,13.0
65800.0,0.0,12.8,33.0,1.0,1974.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,387.25,3.0,2.54,0.0,79.0,167.0,1808.0,4.69,250.0,13.3,13.0
65900.0,0.0,12.8,33.0,2.0,1955.0,140.0,0.0,13.0,0.0,90.0,0.0,2.824,48.9,382.35,3.0,3.45,0.0,78.0,169.0,1776.0,4.69,351.6,13.3,13.0
66000.0,0.0,12.8,33.0,2.0,1917.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,3.0,4.47,0.0,78.0,167.0,1792.0,4.69,445.3,13.4,9.0
66100.0,0.0,12.8,33.0,2.0,1961.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,3.0,5.18,0.0,78.0,169.0,1776.0,4.3,546.9,13.4,9.0
66200.0,0.0,12.8,33.0,2.0,1931.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,3.0,6.4,0.0,78.0,167.0,1776.0,4.69,640.6,13.4,9.0
66300.0,0.0,12.8,33.0,2.0,1953.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,742.2,13.4,9.0
66400.0,0.0,12.8,33.0,2.0,1915.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.69,835.9,13.4,9.0
66500.0,0.0,12.8,33.0,2.0,1953.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1792.0,4.3,937.5,13.4,9.0
66600.0,0.0,12.8,33.0,3.0,1890.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.69,31.2,13.4,9.0
66700.0,0.0,12.8,33.0,2.0,1892.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,132.8,13.4,9.0
66800.0,0.0,12.8,33.0,3.0,1924.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.69,226.6,13.4,9.0
66900.0,0.0,12.8,33.0,2.0,1890.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,328.1,13.4,9.0
67000.0,0.0,12.8,33.0,3.0,1951.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,421.9,13.4,2.0
67100.0,0.0,12.8,33.0,2.0,1900.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,523.4,13.4,2.0
67200.0,0.0,12.8,33.0,2.0,1933.0,140.0,0.0,12.9,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,617.2,13.4,2.0
67300.0,0.0,12.8,33.0,3.0,1899.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,718.8,13.4,2.0
67400.0,0.0,12.8,33.0,2.0,1904.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,812.5,13.4,2.0
67500.0,0.0,12.8,33.0,3.0,1863.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,914.1,13.4,2.0
67600.0,0.0,12.8,33.0,2.0,1903.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,7.8,13.4,2.0
67700.0,0.0,12.8,33.0,2.0,1955.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,109.4,13.4,2.0
67800.0,0.0,12.8,33.0,2.0,1903.0,139.0,0.0,12.9,0.0,90.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,203.1,13.4,2.0
67900.0,0.0,12.8,33.0,2.0,1904.0,140.0,0.0,13.0,0.0,90.0,0.0,2.848,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,304.7,13.4,2.0
68000.0,0.0,12.8,33.0,2.0,1892.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,398.4,13.7,0.0
68100.0,0.0,12.8,33.0,2.0,1939.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,500.0,13.7,0.0
68200.0,0.0,12.8,33.0,2.0,1896.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,593.8,13.7,0.0
68300.0,0.0,12.8,33.0,2.0,1954.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,695.3,13.7,0.0
68400.0,0.0,12.8,33.0,2.0,1922.0,140.0,0.0,13.0,0.0,90.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,890.6,13.7,0.0
68500.0,0.0,12.8,33.0,2.0,1932.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,984.4,13.7,0.0
68600.0,0.0,12.8,33.0,2.0,1899.0,139.0,0.0,13.0,0.0,90.0,0.0,2.86,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,85.9,13.7,0.0
68700.0,0.0,12.8,33.0,2.0,1965.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,179.7,13.7,0.0
68800.0,0.0,12.8,33.0,2.0,1945.0,140.0,0.0,13.0,0.0,90.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,281.2,13.7,0.0
68900.0,0.0,12.8,33.0,2.0,1969.0,140.0,0.0,12.9,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1808.0,4.69,375.0,13.7,0.0
69000.0,0.0,12.8,33.0,2.0,1989.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,476.6,13.8,0.0
69100.0,0.0,12.8,33.0,2.0,1927.0,140.0,0.0,13.0,0.0,90.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1808.0,4.3,570.3,13.8,0.0
69200.0,0.0,12.8,33.0,2.0,1929.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.69,671.9,13.8,0.0
69300.0,0.0,12.8,33.0,3.0,1872.0,139.0,0.0,13.0,0.0,90.0,0.0,2.884,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,765.6,13.8,0.0
69400.0,0.0,12.8,33.0,3.0,1936.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,867.2,13.8,0.0
69500.0,0.0,12.8,33.0,2.0,1911.0,140.0,0.0,13.0,0.0,90.0,0.0,2.86,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,960.9,13.8,0.0
69600.0,0.0,12.8,33.0,2.0,1900.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,62.5,13.8,0.0
69700.0,0.0,12.8,33.0,3.0,1882.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,156.2,13.8,0.0
69800.0,0.0,12.8,33.0,2.0,1909.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,257.8,13.8,0.0
69900.0,0.0,12.8,33.0,2.0,1957.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,351.6,13.8,0.0
70000.0,0.0,12.8,33.0,3.0,1873.0,140.0,0.0,12.9,0.0,90.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,453.1,14.2,1.0
70100.0,0.0,12.8,33.0,4.0,1904.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,546.9,14.2,1.0
70200.0,0.0,12.8,33.0,2.0,1899.0,139.0,0.0,13.0,0.0,90.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,648.4,14.2,1.0
70300.0,0.0,12.8,33.0,2.0,1945.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,742.2,14.2,1.0
70400.0,0.0,12.8,33.0,2.0,1897.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,843.8,14.2,1.0
70500.0,0.0,12.8,33.0,2.0,1960.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.69,937.5,14.2,1.0
70600.0,0.0,12.8,33.0,2.0,1905.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.69,39.1,14.2,1.0
70700.0,0.0,12.8,33.0,2.0,1927.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,132.8,14.2,1.0
70800.0,0.0,12.8,33.0,3.0,1856.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.9,382.35,0.0,0.0,0.0,78.0,173.0,1776.0,4.3,234.4,14.2,1.0
70900.0,0.0,12.8,33.0,3.0,1838.0,140.0,0.0,13.0,0.0,90.0,0.0,2.984,49.9,387.25,0.0,0.0,0.0,79.0,173.0,1776.0,4.3,328.1,14.2,1.0
71000.0,0.0,12.8,33.0,4.0,1825.0,140.0,0.0,13.0,0.0,90.0,0.0,2.956,50.8,382.35,0.0,0.0,0.0,78.0,180.0,1776.0,4.3,429.7,14.2,0.0
71100.0,0.0,12.8,33.0,4.0,1828.0,140.0,0.0,13.0,0.0,90.0,0.0,2.996,50.3,382.35,0.0,0.0,0.0,78.0,176.0,1776.0,4.3,523.4,14.2,0.0
71200.0,0.0,12.8,33.0,7.0,1747.0,140.0,0.0,13.0,0.0,90.0,0.0,3.196,51.3,382.35,0.0,0.0,0.0,78.0,182.0,1776.0,4.69,625.0,14.2,0.0
71300.0,0.0,12.8,33.0,4.0,1805.0,140.0,0.0,12.9,0.0,90.0,0.0,3.14,50.8,382.35,0.0,0.0,0.0,78.0,180.0,1776.0,4.69,718.8,14.2,0.0
71400.0,0.0,12.8,33.0,4.0,1809.0,140.0,0.0,13.0,0.0,90.0,0.0,3.14,50.8,382.35,0.0,0.0,0.0,78.0,180.0,1776.0,4.69,820.3,14.2,0.0
71500.0,0.0,12.8,33.0,3.0,1868.0,140.0,0.0,13.0,0.0,90.0,0.0,2.984,49.9,387.25,0.0,0.0,0.0,79.0,173.0,1776.0,4.3,914.1,14.2,0.0
71600.0,0.0,12.8,33.0,3.0,1852.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,15.6,14.2,0.0
71700.0,0.0,12.8,33.0,4.0,1817.0,140.0,0.0,13.0,0.0,90.0,0.0,3.056,50.3,382.35,0.0,0.0,0.0,78.0,176.0,1776.0,4.69,210.9,14.2,0.0
71800.0,0.0,12.8,33.0,3.0,1886.0,140.0,0.0,13.0,0.0,90.0,0.0,2.984,49.9,382.35,0.0,0.0,0.0,78.0,173.0,1776.0,4.69,304.7,14.2,0.0
71900.0,0.0,12.8,33.0,3.0,1873.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,406.2,14.2,0.0
72000.0,0.0,12.8,33.0,3.0,1902.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,500.0,13.8,3.0
72100.0,0.0,12.8,33.0,2.0,1928.0,140.0,0.0,13.0,0.0,90.0,0.0,2.824,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,601.6,13.8,3.0
72200.0,0.0,12.8,33.0,2.0,1935.0,140.0,0.0,12.9,0.0,90.0,0.0,2.796,48.4,387.25,0.0,0.0,0.0,79.0,165.0,1808.0,4.3,695.3,13.8,3.0
72300.0,0.0,12.8,33.0,2.0,1973.0,140.0,0.0,13.0,0.0,90.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,796.9,13.8,3.0
72400.0,0.0,12.8,33.0,2.0,1879.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,890.6,13.8,3.0
72500.0,0.0,12.8,33.0,3.0,1903.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,992.2,13.8,3.0
72600.0,0.0,12.8,33.0,3.0,1855.0,139.0,0.0,13.0,0.0,90.0,0.0,2.984,49.9,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,85.9,13.8,3.0
72700.0,0.0,12.8,33.0,2.0,1905.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,187.5,13.8,3.0
72800.0,0.0,12.8,33.0,3.0,1857.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,281.2,13.8,3.0
72900.0,0.0,12.8,33.0,3.0,1885.0,140.0,0.0,13.0,0.0,90.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,382.8,13.8,3.0
73000.0,0.0,12.8,33.0,3.0,1851.0,140.0,0.0,13.0,0.0,90.0,0.0,2.984,49.9,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,476.6,13.7,0.0
73100.0,0.0,12.8,33.0,2.0,1944.0,140.0,0.0,13.0,0.0,90.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,578.1,13.7,0.0
73200.0,0.0,12.8,33.0,2.0,1945.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,671.9,13.7,0.0
73300.0,0.0,12.8,33.0,2.0,1902.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.3,773.4,13.7,0.0
73400.0,0.0,12.8,33.0,3.0,1928.0,139.0,0.0,13.0,0.0,90.0,0.0,2.932,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,867.2,13.7,0.0
73500.0,0.0,12.8,33.0,2.0,1904.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,968.8,13.7,0.0
73600.0,0.0,12.8,33.0,2.0,1920.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,62.5,13.7,0.0
73700.0,0.0,12.8,33.0,2.0,1925.0,140.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,164.1,13.7,0.0
73800.0,0.0,12.8,33.0,2.0,1935.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,257.8,13.7,0.0
73900.0,0.0,12.8,33.0,3.0,1881.0,140.0,0.0,13.0,0.0,90.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,359.4,13.7,0.0
74000.0,0.0,12.8,33.0,2.0,1915.0,139.0,0.0,13.0,0.0,90.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.69,453.1,13.7,1.0
74100.0,0.0,12.8,33.0,2.0,1937.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,554.7,13.7,1.0
74200.0,0.0,12.8,33.0,2.0,1904.0,139.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,648.4,13.7,1.0
74300.0,0.0,12.8,33.0,3.0,1898.0,140.0,0.0,12.9,0.0,91.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,750.0,13.7,1.0
74400.0,0.0,12.8,33.0,3.0,1881.0,139.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,843.8,13.7,1.0
74500.0,0.0,12.8,33.0,3.0,1913.0,140.0,0.0,13.0,0.0,91.0,0.0,2.916,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,945.3,13.7,1.0
74600.0,0.0,12.8,33.0,3.0,1883.0,140.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,39.1,13.7,1.0
74700.0,0.0,12.8,33.0,2.0,1900.0,140.0,0.0,12.9,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,140.6,13.7,1.0
74800.0,0.0,12.8,33.0,3.0,1884.0,140.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,234.4,13.7,1.0
74900.0,0.0,12.8,33.0,2.0,1952.0,140.0,0.0,13.1,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,429.7,13.7,1.0
75000.0,0.0,12.8,33.0,2.0,1908.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,531.2,13.7,1.0
75100.0,0.0,12.8,33.0,2.0,1908.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,531.2,13.7,1.0
75200.0,0.0,12.8,33.0,2.0,1928.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.3,726.6,13.7,1.0
75300.0,0.0,12.8,33.0,2.0,1944.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,820.3,13.7,1.0
75400.0,0.0,12.8,33.0,2.0,1908.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,921.9,13.7,1.0
75500.0,0.0,12.8,33.0,2.0,1920.0,140.0,0.0,12.9,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.69,15.6,13.7,1.0
75600.0,0.0,12.8,33.0,2.0,1982.0,140.0,0.0,13.1,0.0,91.0,0.0,2.876,48.4,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.69,117.2,13.7,1.0
75700.0,0.0,12.8,33.0,2.0,1934.0,140.0,0.0,12.9,0.0,91.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1808.0,4.69,210.9,13.7,1.0
75800.0,0.0,12.8,33.0,3.0,1945.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,312.5,13.7,1.0
75900.0,0.0,12.8,33.0,2.0,1887.0,140.0,0.0,13.0,0.0,91.0,0.0,2.86,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,406.2,13.7,1.0
76000.0,0.0,12.8,33.0,2.0,1972.0,139.0,0.0,13.0,0.0,91.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,507.8,13.7,1.0
76100.0,0.0,12.8,33.0,2.0,1907.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.3,601.6,13.7,1.0
76200.0,0.0,12.8,33.0,2.0,1953.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.3,703.1,13.7,1.0
76300.0,0.0,12.8,33.0,3.0,1886.0,140.0,0.0,13.0,0.0,91.0,0.0,2.9,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,796.9,13.7,1.0
76400.0,0.0,12.8,33.0,2.0,1903.0,139.0,0.0,13.0,0.0,91.0,0.0,2.916,49.4,387.25,0.0,0.0,0.0,79.0,171.0,1776.0,4.3,898.4,13.7,1.0
76500.0,0.0,12.8,33.0,2.0,1953.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,992.2,13.7,1.0
76600.0,0.0,12.8,33.0,2.0,1913.0,139.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,93.8,13.7,1.0
76700.0,0.0,12.8,33.0,2.0,1942.0,140.0,0.0,13.0,0.0,91.0,0.0,2.86,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,187.5,13.7,1.0
76800.0,0.0,12.8,33.0,2.0,1893.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,289.1,13.7,1.0
76900.0,0.0,12.8,33.0,2.0,1940.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,382.8,13.7,1.0
77000.0,0.0,12.8,33.0,2.0,1933.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,169.0,1776.0,4.69,484.4,13.8,0.0
77100.0,0.0,12.8,33.0,1.0,1941.0,140.0,0.0,13.0,0.0,91.0,0.0,2.824,48.4,387.25,0.0,0.0,0.0,79.0,167.0,1808.0,4.3,578.1,13.8,0.0
77200.0,0.0,12.8,33.0,2.0,1919.0,139.0,0.0,13.0,0.0,91.0,0.0,2.876,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,679.7,13.8,0.0
77300.0,0.0,12.8,33.0,2.0,1895.0,139.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,773.4,13.8,0.0
77400.0,0.0,12.8,33.0,2.0,1960.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.3,875.0,13.8,0.0
77500.0,0.0,12.8,33.0,2.0,1885.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,968.8,13.8,0.0
77600.0,0.0,12.8,33.0,2.0,1941.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,70.3,13.8,0.0
77700.0,0.0,12.8,33.0,2.0,1929.0,140.0,0.0,13.0,0.0,91.0,0.0,2.808,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1776.0,4.3,164.1,13.8,0.0
77800.0,0.0,12.8,33.0,2.0,1918.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,265.6,13.8,0.0
77900.0,0.0,12.8,33.0,2.0,1903.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,359.4,13.8,0.0
78000.0,0.0,12.8,33.0,3.0,1867.0,140.0,0.0,13.0,0.0,91.0,0.0,2.932,49.4,382.35,0.0,0.0,0.0,78.0,171.0,1776.0,4.3,460.9,13.9,0.0
78100.0,0.0,12.8,33.0,2.0,1954.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,387.25,0.0,0.0,0.0,79.0,167.0,1776.0,4.69,656.2,13.9,0.0
78200.0,0.0,12.8,33.0,2.0,1982.0,140.0,0.0,12.9,0.0,91.0,0.0,2.796,48.4,382.35,0.0,0.0,0.0,78.0,167.0,1808.0,4.3,750.0,13.9,0.0
78300.0,0.0,12.8,33.0,3.0,1895.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,851.6,13.9,0.0
78400.0,0.0,12.8,33.0,2.0,1952.0,140.0,0.0,12.9,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,167.0,1808.0,4.69,945.3,13.9,0.0
78500.0,0.0,12.8,33.0,2.0,1946.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1792.0,4.69,46.9,13.9,0.0
78600.0,0.0,12.8,33.0,2.0,1918.0,139.0,0.0,13.0,0.0,91.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,165.0,1776.0,4.3,140.6,13.9,0.0
78700.0,0.0,12.8,33.0,2.0,1968.0,140.0,0.0,13.0,0.0,91.0,0.0,2.876,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.69,242.2,13.9,0.0
78800.0,0.0,12.8,33.0,2.0,1929.0,140.0,0.0,13.0,0.0,91.0,0.0,2.824,48.4,382.35,0.0,0.0,0.0,78.0,165.0,1776.0,4.3,335.9,13.9,0.0
78900.0,0.0,12.8,33.0,2.0,1924.0,140.0,0.0,13.0,0.0,91.0,0.0,2.848,48.9,382.35,0.0,0.0,0.0,78.0,169.0,1776.0,4.3,437.5,13.9,0.0
